万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600000.SH,600000,20240102,91508210,0,103413,A,S,68800,300,
600000.SH,600000,20240102,91508210,0,103414,A,B,64900,300,
600000.SH,600000,20240102,91508210,0,103950,A,S,70500,1000,
600000.SH,600000,20240102,91508210,0,103952,A,S,71000,1000,
600000.SH,600000,20240102,91508380,0,104430,A,S,67000,11100,
600000.SH,600000,20240102,91508420,0,104703,A,B,59600,100,
600000.SH,600000,20240102,91508420,0,104862,A,S,66500,8300,
600000.SH,600000,20240102,91508420,0,104969,A,B,65800,60000,
600000.SH,600000,20240102,91508420,0,104990,A,S,67500,600,
600000.SH,600000,20240102,91508420,0,105080,A,S,69600,1300,
600000.SH,600000,20240102,91508420,0,105541,A,B,63100,200,
600000.SH,600000,20240102,91508420,0,105638,A,B,59600,500,
600000.SH,600000,20240102,91508420,0,105678,A,S,72800,500,
600000.SH,600000,20240102,91508420,0,105818,A,S,67800,2000,
600000.SH,600000,20240102,91508420,0,105833,A,S,71800,1500,
600000.SH,600000,20240102,91508420,0,105946,A,S,66300,50000,
600000.SH,600000,20240102,91508420,0,106008,A,S,66300,28800,
600000.SH,600000,20240102,91508610,0,106347,A,S,67200,500,
600000.SH,600000,20240102,91508610,0,106383,A,B,66000,300,
600000.SH,600000,20240102,91508610,0,106459,A,S,72800,200,
600000.SH,600000,20240102,91508610,0,107135,A,S,66700,12700,
600000.SH,600000,20240102,91508610,0,107450,A,B,59700,100,
600000.SH,600000,20240102,91508730,0,107550,A,S,66900,300,
600000.SH,600000,20240102,91508730,0,107759,A,S,72800,200,
600000.SH,600000,20240102,91508730,0,107786,A,S,67000,3000,
600000.SH,600000,20240102,91508730,0,108038,A,B,65900,1000,
600000.SH,600000,20240102,91508730,0,108074,A,B,65500,3000,
600000.SH,600000,20240102,91508730,0,108087,A,S,68600,2000,
600000.SH,600000,20240102,91508730,0,108117,A,B,66000,2000,
600000.SH,600000,20240102,91508730,0,108366,A,S,67800,2000,
600000.SH,600000,20240102,91508730,0,108624,A,S,71800,3800,
600000.SH,600000,20240102,91508730,0,109168,A,S,70000,300,
600000.SH,600000,20240102,91508730,0,109264,A,S,67700,1000,
600000.SH,600000,20240102,91508730,0,109442,A,S,68900,100,
600000.SH,600000,20240102,91508730,0,109462,A,S,69100,200,
600000.SH,600000,20240102,91508920,0,109894,A,S,72800,200,
600000.SH,600000,20240102,91509000,0,110528,A,S,68900,500,
600000.SH,600000,20240102,91509000,0,111145,A,S,69000,100,
600000.SH,600000,20240102,91509000,0,111195,A,B,65800,1600,
600000.SH,600000,20240102,91509000,0,111316,A,B,65800,600,
600000.SH,600000,20240102,91509000,0,111346,A,S,67000,4100,
600000.SH,600000,20240102,91509000,0,111499,A,S,67200,500,
600000.SH,600000,20240102,91509000,0,111518,A,S,69700,500,
600000.SH,600000,20240102,91509110,0,111848,A,B,66500,800,
600000.SH,600000,20240102,91509110,0,111871,A,B,64900,500,
600000.SH,600000,20240102,91509110,0,112064,A,S,66800,800,
600000.SH,600000,20240102,91509110,0,112116,A,S,71700,500,
600000.SH,600000,20240102,91509110,0,112240,A,S,66800,1200,
600000.SH,600000,20240102,91509110,0,112272,A,B,64100,400,
600000.SH,600000,20240102,91509110,0,112283,A,S,67900,400,
600000.SH,600000,20240102,91509110,0,112575,A,S,72800,500,
600000.SH,600000,20240102,91509110,0,112824,A,B,63100,500,
600000.SH,600000,20240102,91509110,0,112911,A,B,64300,1000,
600000.SH,600000,20240102,91509110,0,113031,A,B,59600,100,
600000.SH,600000,20240102,91509110,0,113031,D,B,59600,100,
600000.SH,600000,20240102,91509110,0,113354,A,B,61000,200,
600000.SH,600000,20240102,91509110,0,113496,A,S,71000,1500,
600000.SH,600000,20240102,91509110,0,113505,A,S,71800,2000,
600000.SH,600000,20240102,91509110,0,113530,A,B,59700,100,
600000.SH,600000,20240102,91509240,0,113629,A,S,71800,3500,
600000.SH,600000,20240102,91509240,0,113801,A,S,67700,1000,
600000.SH,600000,20240102,91509240,0,113828,A,S,70000,1000,
600000.SH,600000,20240102,91509240,0,113927,A,B,66000,1100,
600000.SH,600000,20240102,91509240,0,114024,A,B,66100,200,
600000.SH,600000,20240102,91509240,0,114054,A,B,65800,1000,
600000.SH,600000,20240102,91509240,0,114191,A,S,67000,5000,
600000.SH,600000,20240102,91509240,0,114353,A,B,65900,1700,
600000.SH,600000,20240102,91509240,0,107450,D,B,59700,100,
600000.SH,600000,20240102,91509240,0,114440,A,S,67000,800,
600000.SH,600000,20240102,91509240,0,114444,A,S,68000,800,
600000.SH,600000,20240102,91509240,0,114538,A,S,69000,800,
600000.SH,600000,20240102,91509240,0,114795,A,S,66400,200,
600000.SH,600000,20240102,91509240,0,114924,A,S,66400,1100,
600000.SH,600000,20240102,91509240,0,114947,A,S,66600,1700,
600000.SH,600000,20240102,91509240,0,114962,A,S,67500,1000,
600000.SH,600000,20240102,91509240,0,115036,A,B,66000,5000,
600000.SH,600000,20240102,91509240,0,115037,A,S,72200,4400,
600000.SH,600000,20240102,91509240,0,115186,A,S,72800,2000,
600000.SH,600000,20240102,91509240,0,115228,A,S,71800,30000,
600000.SH,600000,20240102,91509240,0,115309,A,S,72800,1000,
600000.SH,600000,20240102,91509240,0,115379,A,S,71000,3000,
600000.SH,600000,20240102,91509380,0,116227,A,S,69700,1000,
600000.SH,600000,20240102,91509380,0,116257,A,B,64200,500,
600000.SH,600000,20240102,91509380,0,116667,A,S,72800,1200,
600000.SH,600000,20240102,91509380,0,116683,A,S,69400,200,
600000.SH,600000,20240102,91509380,0,116698,A,S,72500,200,
600000.SH,600000,20240102,91509380,0,116768,A,S,71200,800,
600000.SH,600000,20240102,91509510,0,117206,A,S,69900,900,
600000.SH,600000,20240102,91509510,0,117326,A,B,63500,1000,
600000.SH,600000,20240102,91509510,0,117327,A,S,67500,1000,
600000.SH,600000,20240102,91509510,0,117558,A,S,72000,1500,
600000.SH,600000,20240102,91509510,0,117647,A,B,65100,3000,
600000.SH,600000,20240102,91509590,0,118001,A,B,63000,400,
600000.SH,600000,20240102,91509590,0,118039,A,B,64500,5000,
600000.SH,600000,20240102,91509670,0,118643,A,S,72800,3200,
600000.SH,600000,20240102,91509670,0,118645,A,S,71800,2000,
600000.SH,600000,20240102,91509720,0,119030,A,S,72800,2000,
600000.SH,600000,20240102,91509760,0,119321,A,B,64900,3400,
600000.SH,600000,20240102,91509780,0,119394,A,S,72800,1000,
600000.SH,600000,20240102,91509780,0,119472,A,S,72800,200,
600000.SH,600000,20240102,91509880,0,119800,A,B,66200,100000,
600000.SH,600000,20240102,91509880,0,119952,A,B,64100,1000,
600000.SH,600000,20240102,91509960,0,120221,A,B,66100,3000,
600000.SH,600000,20240102,91510040,0,120513,A,B,60000,100,
600000.SH,600000,20240102,91510040,0,120520,A,B,60000,100,
600000.SH,600000,20240102,91510080,0,120602,A,B,66200,100,
600000.SH,600000,20240102,91510100,0,120665,A,B,60000,200,
600000.SH,600000,20240102,91510100,0,120667,A,B,60000,200,
600000.SH,600000,20240102,91510100,0,120714,A,B,61000,400,
600000.SH,600000,20240102,91510100,0,120513,D,B,60000,100,
600000.SH,600000,20240102,91510100,0,120520,D,B,60000,100,
600000.SH,600000,20240102,91510160,0,120665,D,B,60000,200,
600000.SH,600000,20240102,91510160,0,120667,D,B,60000,200,
600000.SH,600000,20240102,91510200,0,121052,A,B,60800,1000,
600000.SH,600000,20240102,91510290,0,121321,A,S,70100,1100,
600000.SH,600000,20240102,91510320,0,121387,A,B,65700,1000,
600000.SH,600000,20240102,91510490,0,121918,A,B,64300,1000,
600000.SH,600000,20240102,91510530,0,121984,A,B,65900,1300,
600000.SH,600000,20240102,91510790,0,120602,D,B,66200,100,
600000.SH,600000,20240102,91510870,0,122610,A,B,66200,2000,
600000.SH,600000,20240102,91511010,0,122763,A,B,59700,100,
600000.SH,600000,20240102,91511100,0,122836,A,S,70400,1000,
600000.SH,600000,20240102,91511130,0,122870,A,S,67400,10800,
600000.SH,600000,20240102,91511150,0,122880,A,B,61700,500,
600000.SH,600000,20240102,91511260,0,122979,A,S,67000,2000,
600000.SH,600000,20240102,91511300,0,123010,A,S,69500,400,
600000.SH,600000,20240102,91511330,0,123038,A,B,64200,400,
600000.SH,600000,20240102,91511420,0,123122,A,B,66200,11700,
600000.SH,600000,20240102,91511420,0,123128,A,B,66100,11700,
600000.SH,600000,20240102,91511680,0,123300,A,B,60100,100,
600000.SH,600000,20240102,91511680,0,123308,A,B,60100,100,
600000.SH,600000,20240102,91511680,0,123309,A,B,60100,100,
600000.SH,600000,20240102,91511680,0,123311,A,B,60100,100,
600000.SH,600000,20240102,91511680,0,123312,A,B,60100,100,
600000.SH,600000,20240102,91511680,0,123313,A,B,60100,100,
600000.SH,600000,20240102,91511680,0,123314,A,B,60100,100,
600000.SH,600000,20240102,91511680,0,123317,A,B,60100,100,
600000.SH,600000,20240102,91511700,0,123318,A,B,60100,100,
600000.SH,600000,20240102,91511830,0,123420,A,B,60100,100,
600000.SH,600000,20240102,91511910,0,123456,A,B,60100,100,
600000.SH,600000,20240102,91511910,0,123465,A,B,60100,100,
600000.SH,600000,20240102,91512010,0,123526,A,B,60100,100,
600000.SH,600000,20240102,91512010,0,123533,A,B,60100,100,
600000.SH,600000,20240102,91512010,0,122763,D,B,59700,100,
600000.SH,600000,20240102,91512010,0,123538,A,B,60100,100,
600000.SH,600000,20240102,91512010,0,123539,A,B,60100,100,
600000.SH,600000,20240102,91512160,0,123662,A,S,69200,300,
600000.SH,600000,20240102,91512180,0,123679,A,B,63900,50000,
600000.SH,600000,20240102,91512180,0,123712,A,B,64400,300,
600000.SH,600000,20240102,91512180,0,123715,A,B,60100,100,
600000.SH,600000,20240102,91512180,0,123724,A,S,72800,1000,
600000.SH,600000,20240102,91512210,0,123726,A,B,61400,5000,
600000.SH,600000,20240102,91512240,0,123767,A,B,60100,100,
600000.SH,600000,20240102,91512310,0,123870,A,B,60100,100,
600000.SH,600000,20240102,91512370,0,123913,A,B,60100,100,
600000.SH,600000,20240102,91512540,0,124087,A,S,68800,3000,
600000.SH,600000,20240102,91512700,0,124178,A,B,60100,100,
600000.SH,600000,20240102,91512700,0,124183,A,B,60100,100,
600000.SH,600000,20240102,91512700,0,124185,A,B,60100,100,
600000.SH,600000,20240102,91512730,0,124195,A,B,60100,100,
600000.SH,600000,20240102,91512750,0,124198,A,S,70500,300,
600000.SH,600000,20240102,91512750,0,124203,A,S,72600,500,
600000.SH,600000,20240102,91512760,0,124206,A,B,60100,100,
600000.SH,600000,20240102,91512800,0,124252,A,B,60100,100,
600000.SH,600000,20240102,91512920,0,124349,A,B,60100,100,
600000.SH,600000,20240102,91512920,0,124350,A,B,60100,100,
600000.SH,600000,20240102,91512970,0,124399,A,B,60100,100,
600000.SH,600000,20240102,91512990,0,124405,A,B,60100,100,
600000.SH,600000,20240102,91513020,0,124426,A,B,60100,100,
600000.SH,600000,20240102,91513040,0,124440,A,B,60100,100,
600000.SH,600000,20240102,91513040,0,124455,A,B,60100,100,
600000.SH,600000,20240102,91513060,0,124487,A,B,60100,100,
600000.SH,600000,20240102,91513100,0,124524,A,B,60100,100,
600000.SH,600000,20240102,91513100,0,124548,A,B,60100,100,
600000.SH,600000,20240102,91513150,0,124588,A,B,60100,100,
600000.SH,600000,20240102,91513180,0,124637,A,S,68000,6000,
600000.SH,600000,20240102,91513180,0,124644,A,B,60100,100,
600000.SH,600000,20240102,91513260,0,124773,A,B,60100,100,
600000.SH,600000,20240102,91513260,0,124784,A,B,60100,100,
600000.SH,600000,20240102,91513290,0,124851,A,S,67200,3000,
600000.SH,600000,20240102,91513310,0,124863,A,B,60100,100,
600000.SH,600000,20240102,91513310,0,124878,A,B,60100,100,
600000.SH,600000,20240102,91513330,0,124922,A,B,60100,100,
600000.SH,600000,20240102,91513330,0,124937,A,B,60100,100,
600000.SH,600000,20240102,91513350,0,124965,A,B,60100,100,
600000.SH,600000,20240102,91513350,0,124966,A,B,60100,100,
600000.SH,600000,20240102,91513370,0,124988,A,B,60100,100,
600000.SH,600000,20240102,91513410,0,125010,A,B,60100,100,
600000.SH,600000,20240102,91513410,0,125025,A,B,60100,100,
600000.SH,600000,20240102,91513410,0,125028,A,B,60100,100,
600000.SH,600000,20240102,91513410,0,125029,A,B,60100,100,
600000.SH,600000,20240102,91513430,0,125044,A,B,60100,100,
600000.SH,600000,20240102,91513450,0,125061,A,B,60100,100,
600000.SH,600000,20240102,91513450,0,125065,A,B,60100,100,
600000.SH,600000,20240102,91513490,0,125092,A,B,60100,100,
600000.SH,600000,20240102,91513530,0,125108,A,B,60100,100,
600000.SH,600000,20240102,91513530,0,125110,A,B,60100,100,
600000.SH,600000,20240102,91513530,0,125118,A,B,60100,100,
600000.SH,600000,20240102,91513530,0,125124,A,B,60100,100,
600000.SH,600000,20240102,91513550,0,125127,A,B,60100,100,
600000.SH,600000,20240102,91513550,0,125135,A,B,60100,100,
600000.SH,600000,20240102,91513600,0,125154,A,B,60100,100,
600000.SH,600000,20240102,91513710,0,125220,A,B,60100,100,
600000.SH,600000,20240102,91513760,0,125225,A,B,60100,100,
600000.SH,600000,20240102,91513760,0,125226,A,B,60100,100,
600000.SH,600000,20240102,91513810,0,125234,A,B,60100,100,
600000.SH,600000,20240102,91513810,0,125239,A,B,60100,100,
600000.SH,600000,20240102,91513810,0,125243,A,B,60100,100,
600000.SH,600000,20240102,91513830,0,125244,A,B,60100,100,
600000.SH,600000,20240102,91513850,0,125249,A,B,60100,100,
600000.SH,600000,20240102,91513880,0,125256,A,B,60100,100,
600000.SH,600000,20240102,91513880,0,125257,A,B,60100,100,
600000.SH,600000,20240102,91513880,0,125259,A,B,60100,100,
600000.SH,600000,20240102,91513920,0,125264,A,B,60100,100,
600000.SH,600000,20240102,91513940,0,125265,A,B,60100,100,
600000.SH,600000,20240102,91513950,0,125266,A,B,60100,100,
600000.SH,600000,20240102,91513960,0,125269,A,B,60100,100,
600000.SH,600000,20240102,91513960,0,125270,A,B,60100,100,
600000.SH,600000,20240102,91513960,0,125271,A,B,60100,100,
600000.SH,600000,20240102,91514020,0,125272,A,B,59700,100,
600000.SH,600000,20240102,91514040,0,125276,A,B,60100,100,
600000.SH,600000,20240102,91514080,0,125278,A,B,60100,100,
600000.SH,600000,20240102,91514220,0,125324,A,B,60100,100,
600000.SH,600000,20240102,91514270,0,125337,A,B,60100,100,
600000.SH,600000,20240102,91514300,0,125351,A,B,60100,100,
600000.SH,600000,20240102,91514370,0,125369,A,B,60100,100,
600000.SH,600000,20240102,91514380,0,125373,A,B,60100,100,
600000.SH,600000,20240102,91514410,0,125377,A,B,60100,100,
600000.SH,600000,20240102,91514490,0,125392,A,B,60100,100,
600000.SH,600000,20240102,91514530,0,125393,A,B,60100,100,
600000.SH,600000,20240102,91514580,0,125396,A,B,60100,100,
600000.SH,600000,20240102,91514580,0,125398,A,B,60100,100,
600000.SH,600000,20240102,91514600,0,125399,A,B,60100,100,
600000.SH,600000,20240102,91514600,0,125400,A,B,60100,100,
600000.SH,600000,20240102,91514610,0,125401,A,B,60100,100,
600000.SH,600000,20240102,91514730,0,125410,A,B,60100,100,
600000.SH,600000,20240102,91514730,0,125411,A,B,60100,100,
600000.SH,600000,20240102,91514750,0,125412,A,B,60100,100,
600000.SH,600000,20240102,91514780,0,125413,A,B,60100,100,
600000.SH,600000,20240102,91514780,0,125414,A,B,60100,100,
600000.SH,600000,20240102,91514790,0,125415,A,B,60100,100,
600000.SH,600000,20240102,91514810,0,125417,A,B,60100,100,
600000.SH,600000,20240102,91514930,0,125428,A,B,60100,100,
600000.SH,600000,20240102,91515020,0,125272,D,B,59700,100,
600000.SH,600000,20240102,91515840,0,125516,A,B,60100,100,
600000.SH,600000,20240102,91515870,0,125519,A,B,60100,100,
600000.SH,600000,20240102,91517020,0,125627,A,B,59700,100,
600000.SH,600000,20240102,91518010,0,125627,D,B,59700,100,
600000.SH,600000,20240102,91519010,0,125883,A,B,59700,100,
600000.SH,600000,20240102,91519090,0,125883,D,B,59700,100,
600000.SH,600000,20240102,91519250,0,125944,A,B,59700,100,
600000.SH,600000,20240102,91519250,0,125946,A,B,59700,100,
600000.SH,600000,20240102,91519290,0,125955,A,B,59700,100,
600000.SH,600000,20240102,91519360,0,125964,A,B,59700,100,
600000.SH,600000,20240102,91519400,0,125946,D,B,59700,100,
600000.SH,600000,20240102,91519410,0,125955,D,B,59700,100,
600000.SH,600000,20240102,91519410,0,125944,D,B,59700,100,
600000.SH,600000,20240102,91519500,0,125964,D,B,59700,100,
600000.SH,600000,20240102,91519500,0,125997,A,B,59700,100,
600000.SH,600000,20240102,91519700,0,125997,D,B,59700,100,
600000.SH,600000,20240102,91519700,0,126011,A,B,59700,100,
600000.SH,600000,20240102,91519720,0,126013,A,B,60100,100,
600000.SH,600000,20240102,91519850,0,126023,A,B,60100,100,
600000.SH,600000,20240102,91519850,0,126025,A,B,60100,100,
600000.SH,600000,20240102,91519880,0,126011,D,B,59700,100,
600000.SH,600000,20240102,91520020,0,126035,A,B,59700,100,
600000.SH,600000,20240102,91520020,0,126036,A,B,60100,100,
600000.SH,600000,20240102,91520020,0,126037,A,S,66900,3000,
600000.SH,600000,20240102,91521010,0,126035,D,B,59700,100,
600000.SH,600000,20240102,91523000,0,126408,A,B,59700,100,
600000.SH,600000,20240102,91524000,0,126408,D,B,59700,100,
600000.SH,600000,20240102,91526010,0,126820,A,B,59700,100,
600000.SH,600000,20240102,91527010,0,126820,D,B,59700,100,
600000.SH,600000,20240102,91527540,0,127075,A,S,67000,3000,
600000.SH,600000,20240102,91528210,0,127137,A,S,71800,3000,
600000.SH,600000,20240102,91529010,0,127236,A,B,59700,100,
600000.SH,600000,20240102,91530020,0,127236,D,B,59700,100,
600000.SH,600000,20240102,91530850,0,127487,A,B,59700,100,
600000.SH,600000,20240102,91530970,0,127497,A,B,59700,100,
600000.SH,600000,20240102,91531170,0,127542,A,B,59700,100,
600000.SH,600000,20240102,91531230,0,127557,A,B,59700,100,
600000.SH,600000,20240102,91531230,0,127558,A,B,59700,100,
600000.SH,600000,20240102,91531410,0,127604,A,B,59700,100,
600000.SH,600000,20240102,91531430,0,127609,A,B,59700,100,
600000.SH,600000,20240102,91531460,0,127615,A,B,69500,1200,
600000.SH,600000,20240102,91531470,0,127620,A,B,59700,100,
600000.SH,600000,20240102,91531550,0,41836,D,B,60900,100,
600000.SH,600000,20240102,91531690,0,127642,A,S,68500,200,
600000.SH,600000,20240102,91531710,0,127644,A,B,59700,100,
600000.SH,600000,20240102,91531740,0,127646,A,B,59700,100,
600000.SH,600000,20240102,91531770,0,123308,D,B,60100,100,
600000.SH,600000,20240102,91531770,0,123309,D,B,60100,100,
600000.SH,600000,20240102,91531770,0,123300,D,B,60100,100,
600000.SH,600000,20240102,91531770,0,123317,D,B,60100,100,
600000.SH,600000,20240102,91531770,0,123318,D,B,60100,100,
600000.SH,600000,20240102,91531770,0,123311,D,B,60100,100,
600000.SH,600000,20240102,91531790,0,123456,D,B,60100,100,
600000.SH,600000,20240102,91531790,0,123465,D,B,60100,100,
600000.SH,600000,20240102,91531790,0,123538,D,B,60100,100,
600000.SH,600000,20240102,91531790,0,123539,D,B,60100,100,
600000.SH,600000,20240102,91531790,0,123420,D,B,60100,100,
600000.SH,600000,20240102,91531810,0,123533,D,B,60100,100,
600000.SH,600000,20240102,91531810,0,123312,D,B,60100,100,
600000.SH,600000,20240102,91531810,0,123313,D,B,60100,100,
600000.SH,600000,20240102,91531810,0,123314,D,B,60100,100,
600000.SH,600000,20240102,91532010,0,127667,A,B,59700,100,
600000.SH,600000,20240102,91532050,0,127671,A,B,59700,100,
600000.SH,600000,20240102,91532970,0,127817,A,B,59600,100,
600000.SH,600000,20240102,91533000,0,127667,D,B,59700,100,
600000.SH,600000,20240102,91533070,0,127822,A,B,59600,100,
600000.SH,600000,20240102,91533080,0,124206,D,B,60100,100,
600000.SH,600000,20240102,91533080,0,127828,A,B,59600,100,
600000.SH,600000,20240102,91533120,0,124487,D,B,60100,100,
600000.SH,600000,20240102,91533130,0,124183,D,B,60100,100,
600000.SH,600000,20240102,91533130,0,124252,D,B,60100,100,
600000.SH,600000,20240102,91533130,0,124178,D,B,60100,100,
600000.SH,600000,20240102,91533130,0,124195,D,B,60100,100,
600000.SH,600000,20240102,91533130,0,127842,A,B,59600,100,
600000.SH,600000,20240102,91533130,0,124185,D,B,60100,100,
600000.SH,600000,20240102,91533160,0,124548,D,B,60100,100,
600000.SH,600000,20240102,91533160,0,124349,D,B,60100,100,
600000.SH,600000,20240102,91533160,0,127848,A,B,59600,100,
600000.SH,600000,20240102,91533160,0,124440,D,B,60100,100,
600000.SH,600000,20240102,91533160,0,127849,A,B,59600,100,
600000.SH,600000,20240102,91533170,0,127850,A,B,59600,100,
600000.SH,600000,20240102,91533180,0,127853,A,B,59600,100,
600000.SH,600000,20240102,91533200,0,124399,D,B,60100,100,
600000.SH,600000,20240102,91533200,0,127860,A,B,59600,100,
600000.SH,600000,20240102,91533220,0,124524,D,B,60100,100,
600000.SH,600000,20240102,91533220,0,127864,A,B,59600,100,
600000.SH,600000,20240102,91533290,0,127880,A,B,59600,100,
600000.SH,600000,20240102,91533310,0,127883,A,B,59600,100,
600000.SH,600000,20240102,91533310,0,127884,A,B,59600,100,
600000.SH,600000,20240102,91533310,0,127885,A,B,59600,100,
600000.SH,600000,20240102,91533360,0,127896,A,B,59600,100,
600000.SH,600000,20240102,91533390,0,124773,D,B,60100,100,
600000.SH,600000,20240102,91533400,0,124966,D,B,60100,100,
600000.SH,600000,20240102,91533400,0,124965,D,B,60100,100,
600000.SH,600000,20240102,91533430,0,125337,D,B,60100,100,
600000.SH,600000,20240102,91533450,0,125061,D,B,60100,100,
600000.SH,600000,20240102,91533450,0,125010,D,B,60100,100,
600000.SH,600000,20240102,91533470,0,125025,D,B,60100,100,
600000.SH,600000,20240102,91533470,0,125154,D,B,60100,100,
600000.SH,600000,20240102,91533480,0,124863,D,B,60100,100,
600000.SH,600000,20240102,91533520,0,125225,D,B,60100,100,
600000.SH,600000,20240102,91533550,0,125065,D,B,60100,100,
600000.SH,600000,20240102,91533560,0,124878,D,B,60100,100,
600000.SH,600000,20240102,91533590,0,124937,D,B,60100,100,
600000.SH,600000,20240102,91533600,0,125092,D,B,60100,100,
600000.SH,600000,20240102,91533610,0,125127,D,B,60100,100,
600000.SH,600000,20240102,91533860,0,127968,A,B,59600,100,
600000.SH,600000,20240102,91533870,0,127970,A,B,59600,100,
600000.SH,600000,20240102,91533920,0,125270,D,B,60100,100,
600000.SH,600000,20240102,91533930,0,125226,D,B,60100,100,
600000.SH,600000,20240102,91533940,0,127973,A,B,59600,100,
600000.SH,600000,20240102,91533940,0,125259,D,B,60100,100,
600000.SH,600000,20240102,91533940,0,125271,D,B,60100,100,
600000.SH,600000,20240102,91533950,0,127974,A,B,59600,100,
600000.SH,600000,20240102,91533950,0,125257,D,B,60100,100,
600000.SH,600000,20240102,91533960,0,125266,D,B,60100,100,
600000.SH,600000,20240102,91533980,0,125243,D,B,60100,100,
600000.SH,600000,20240102,91533980,0,127977,A,B,59600,100,
600000.SH,600000,20240102,91533990,0,125269,D,B,60100,100,
600000.SH,600000,20240102,91533990,0,127979,A,B,59600,100,
600000.SH,600000,20240102,91533990,0,127980,A,B,59600,100,
600000.SH,600000,20240102,91533990,0,125234,D,B,60100,100,
600000.SH,600000,20240102,91534030,0,125278,D,B,60100,100,
600000.SH,600000,20240102,91534050,0,125324,D,B,60100,100,
600000.SH,600000,20240102,91534060,0,125264,D,B,60100,100,
600000.SH,600000,20240102,91534060,0,125351,D,B,60100,100,
600000.SH,600000,20240102,91534070,0,125276,D,B,60100,100,
600000.SH,600000,20240102,91534080,0,127990,A,B,59600,100,
600000.SH,600000,20240102,91534130,0,128012,A,B,59600,100,
600000.SH,600000,20240102,91534140,0,128014,A,B,59600,100,
600000.SH,600000,20240102,91534150,0,125256,D,B,60100,100,
600000.SH,600000,20240102,91534180,0,128030,A,B,59600,100,
600000.SH,600000,20240102,91534180,0,128033,A,B,59600,100,
600000.SH,600000,20240102,91534200,0,128041,A,B,59600,100,
600000.SH,600000,20240102,91534200,0,128043,A,B,59600,100,
600000.SH,600000,20240102,91534200,0,128044,A,B,59600,100,
600000.SH,600000,20240102,91534210,0,128046,A,B,59600,100,
600000.SH,600000,20240102,91534210,0,128049,A,B,59600,100,
600000.SH,600000,20240102,91534220,0,128054,A,B,59600,100,
600000.SH,600000,20240102,91534220,0,128055,A,B,59600,100,
600000.SH,600000,20240102,91534220,0,128056,A,B,59600,100,
600000.SH,600000,20240102,91534260,0,128064,A,B,59600,100,
600000.SH,600000,20240102,91534280,0,128067,A,B,59600,100,
600000.SH,600000,20240102,91534280,0,128068,A,B,59600,100,
600000.SH,600000,20240102,91534280,0,128075,A,B,59600,100,
600000.SH,600000,20240102,91534290,0,128076,A,B,59600,100,
600000.SH,600000,20240102,91534290,0,128080,A,B,59600,100,
600000.SH,600000,20240102,91534300,0,128082,A,B,59600,100,
600000.SH,600000,20240102,91534300,0,128083,A,B,59600,100,
600000.SH,600000,20240102,91534330,0,128089,A,B,59600,100,
600000.SH,600000,20240102,91534330,0,128091,A,B,59600,100,
600000.SH,600000,20240102,91534330,0,128092,A,B,59600,100,
600000.SH,600000,20240102,91534380,0,128095,A,B,59600,100,
600000.SH,600000,20240102,91534380,0,128096,A,B,59600,100,
600000.SH,600000,20240102,91534400,0,128098,A,B,59600,100,
600000.SH,600000,20240102,91534400,0,128099,A,B,59600,100,
600000.SH,600000,20240102,91534400,0,128100,A,B,59600,100,
600000.SH,600000,20240102,91534400,0,128102,A,B,59600,100,
600000.SH,600000,20240102,91534430,0,128108,A,B,59600,100,
600000.SH,600000,20240102,91534450,0,128113,A,B,59600,100,
600000.SH,600000,20240102,91534460,0,128117,A,B,59600,100,
600000.SH,600000,20240102,91534540,0,128127,A,B,59600,100,
600000.SH,600000,20240102,91534580,0,128128,A,B,59600,100,
600000.SH,600000,20240102,91534590,0,128129,A,B,59600,100,
600000.SH,600000,20240102,91534590,0,128130,A,B,59600,100,
600000.SH,600000,20240102,91534740,0,128134,A,B,59600,100,
600000.SH,600000,20240102,91534750,0,128135,A,B,59600,100,
600000.SH,600000,20240102,91534750,0,128136,A,B,59600,100,
600000.SH,600000,20240102,91534860,0,128153,A,B,59600,100,
600000.SH,600000,20240102,91534860,0,128154,A,B,59600,100,
600000.SH,600000,20240102,91534860,0,128155,A,B,59600,100,
600000.SH,600000,20240102,91534860,0,128156,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128157,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128158,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128159,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128160,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128161,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128162,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128163,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128164,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128165,A,B,59600,100,
600000.SH,600000,20240102,91534870,0,128166,A,B,59600,100,
600000.SH,600000,20240102,91534880,0,128167,A,B,59600,100,
600000.SH,600000,20240102,91534880,0,128168,A,B,59600,100,
600000.SH,600000,20240102,91534900,0,128169,A,B,59600,100,
600000.SH,600000,20240102,91534900,0,128170,A,B,59600,100,
600000.SH,600000,20240102,91534900,0,128171,A,B,59600,100,
600000.SH,600000,20240102,91534900,0,128172,A,B,59600,100,
600000.SH,600000,20240102,91534910,0,128173,A,B,59600,100,
