万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600000.SH,600000,20230103,91500000,0,8,A,B,65500,100,
600000.SH,600000,20230103,91500000,0,11,A,B,65500,100,
600000.SH,600000,20230103,91500000,0,16,A,S,69200,100,
600000.SH,600000,20230103,91500000,0,20,A,B,67000,100,
600000.SH,600000,20230103,91500030,0,34,A,B,72500,100,
600000.SH,600000,20230103,91500030,0,52,A,B,72800,100,
600000.SH,600000,20230103,91500030,0,53,A,B,72800,100,
600000.SH,600000,20230103,91500030,0,54,A,B,72800,100,
600000.SH,600000,20230103,91500030,0,57,A,B,72800,100,
600000.SH,600000,20230103,91500030,0,59,A,S,77900,600,
600000.SH,600000,20230103,91500030,0,69,A,B,65500,100,
600000.SH,600000,20230103,91500030,0,85,A,B,80100,100,
600000.SH,600000,20230103,91500050,0,135,A,B,65500,100,
600000.SH,600000,20230103,91500050,0,8,D,B,65500,100,
600000.SH,600000,20230103,91500050,0,135,D,B,65500,100,
600000.SH,600000,20230103,91500050,0,156,A,B,65500,100,
600000.SH,600000,20230103,91500080,0,297,A,B,72800,100,
600000.SH,600000,20230103,91500080,0,298,A,B,72800,100,
600000.SH,600000,20230103,91500080,0,299,A,B,65500,100,
600000.SH,600000,20230103,91500110,0,330,A,B,65500,100,
600000.SH,600000,20230103,91500110,0,334,A,B,65500,100,
600000.SH,600000,20230103,91500110,0,335,A,B,65500,100,
600000.SH,600000,20230103,91500110,0,337,A,B,65500,100,
600000.SH,600000,20230103,91500110,0,57,D,B,72800,100,
600000.SH,600000,20230103,91500110,0,54,D,B,72800,100,
600000.SH,600000,20230103,91500110,0,380,A,B,80100,100,
600000.SH,600000,20230103,91500110,0,387,A,B,80100,100,
600000.SH,600000,20230103,91500110,0,53,D,B,72800,100,
600000.SH,600000,20230103,91500110,0,52,D,B,72800,100,
600000.SH,600000,20230103,91500110,0,469,A,S,74500,500,
600000.SH,600000,20230103,91500140,0,297,D,B,72800,100,
600000.SH,600000,20230103,91500160,0,298,D,B,72800,100,
600000.SH,600000,20230103,91500290,0,1215,A,B,72300,500,
600000.SH,600000,20230103,91500310,0,1289,A,S,73600,600,
600000.SH,600000,20230103,91500340,0,1674,A,B,72500,100,
600000.SH,600000,20230103,91500340,0,1884,A,S,74500,1000,
600000.SH,600000,20230103,91500340,0,1885,A,S,76000,1000,
600000.SH,600000,20230103,91500340,0,1886,A,S,77500,1000,
600000.SH,600000,20230103,91500340,0,1888,A,S,79000,1000,
600000.SH,600000,20230103,91500340,0,2140,A,S,73800,500,
600000.SH,600000,20230103,91500340,0,2141,A,B,72100,100,
600000.SH,600000,20230103,91500340,0,2200,A,S,77200,500,
600000.SH,600000,20230103,91500460,0,2223,A,B,71300,5000,
600000.SH,600000,20230103,91500460,0,2224,A,B,71200,4000,
600000.SH,600000,20230103,91500460,0,2445,A,S,74200,400,
600000.SH,600000,20230103,91500460,0,2613,A,B,72000,1000,
600000.SH,600000,20230103,91500460,0,2958,A,B,69000,400,
600000.SH,600000,20230103,91500460,0,3039,A,S,78700,100,
600000.SH,600000,20230103,91500460,0,3203,A,S,72900,4200,
600000.SH,600000,20230103,91500460,0,3292,A,S,73800,20000,
600000.SH,600000,20230103,91500460,0,3408,A,S,79600,2600,
600000.SH,600000,20230103,91500460,0,3413,A,S,74000,1000,
600000.SH,600000,20230103,91500460,0,4073,A,S,80000,1000,
600000.SH,600000,20230103,91500630,0,4433,A,S,69900,1100,
600000.SH,600000,20230103,91500630,0,4455,A,S,74600,2500,
600000.SH,600000,20230103,91500630,0,4458,A,S,76600,2500,
600000.SH,600000,20230103,91500630,0,4527,A,S,80100,100,
600000.SH,600000,20230103,91500630,0,4540,A,S,79900,100,
600000.SH,600000,20230103,91500630,0,4578,A,B,68700,100,
600000.SH,600000,20230103,91500630,0,4593,A,S,74000,500,
600000.SH,600000,20230103,91500630,0,4856,A,S,73100,5800,
600000.SH,600000,20230103,91500630,0,5426,A,S,76900,3000,
600000.SH,600000,20230103,91500760,0,6231,A,S,74500,5000,
600000.SH,600000,20230103,91500760,0,6279,A,S,74700,4400,
600000.SH,600000,20230103,91500760,0,6503,A,S,76100,800,
600000.SH,600000,20230103,91500760,0,6504,A,S,77500,1000,
600000.SH,600000,20230103,91500760,0,6505,A,S,77900,1300,
600000.SH,600000,20230103,91500760,0,6506,A,S,80100,1500,
600000.SH,600000,20230103,91500760,0,6650,A,S,73800,320,
600000.SH,600000,20230103,91500760,0,6809,A,B,72500,1800,
600000.SH,600000,20230103,91500760,0,6886,A,S,73200,200,
600000.SH,600000,20230103,91500760,0,6887,A,S,74000,200,
600000.SH,600000,20230103,91500760,0,6889,A,S,74200,200,
600000.SH,600000,20230103,91500760,0,7622,A,S,75500,1400,
600000.SH,600000,20230103,91500760,0,7625,A,B,71300,100,
600000.SH,600000,20230103,91500760,0,7849,A,S,78000,2000,
600000.SH,600000,20230103,91500760,0,7851,A,S,80100,2000,
600000.SH,600000,20230103,91500760,0,7983,A,S,73500,500,
600000.SH,600000,20230103,91500760,0,8058,A,S,73800,2400,
600000.SH,600000,20230103,91500930,0,8554,A,S,75000,500,
600000.SH,600000,20230103,91500930,0,9617,A,B,72500,100,
600000.SH,600000,20230103,91500930,0,9709,A,S,73500,4600,
600000.SH,600000,20230103,91500930,0,9720,A,S,74000,4600,
600000.SH,600000,20230103,91500930,0,9728,A,B,72100,4700,
600000.SH,600000,20230103,91500930,0,9732,A,B,71700,4700,
600000.SH,600000,20230103,91500930,0,10045,A,S,72800,1200,
600000.SH,600000,20230103,91500930,0,10118,A,S,75000,1000,
600000.SH,600000,20230103,91501050,0,10819,A,S,79600,200,
600000.SH,600000,20230103,91501050,0,10872,A,S,74000,5000,
600000.SH,600000,20230103,91501050,0,11091,A,S,79200,2000,
600000.SH,600000,20230103,91501050,0,11120,A,B,71600,200,
600000.SH,600000,20230103,91501050,0,11171,A,S,73700,700,
600000.SH,600000,20230103,91501050,0,11477,A,S,75000,1000,
600000.SH,600000,20230103,91501050,0,11517,A,S,74800,200,
600000.SH,600000,20230103,91501050,0,11773,A,S,80100,2000,
600000.SH,600000,20230103,91501050,0,11774,A,S,79300,1700,
600000.SH,600000,20230103,91501050,0,11897,A,S,74000,3000,
600000.SH,600000,20230103,91501050,0,11899,A,S,75000,3000,
600000.SH,600000,20230103,91501050,0,11900,A,S,76000,3000,
600000.SH,600000,20230103,91501050,0,11901,A,S,78000,3000,
600000.SH,600000,20230103,91501050,0,11902,A,S,80100,3000,
600000.SH,600000,20230103,91501170,0,12438,A,S,73200,200,
600000.SH,600000,20230103,91501170,0,12439,A,S,74400,1000,
600000.SH,600000,20230103,91501170,0,13027,A,S,74900,4000,
600000.SH,600000,20230103,91501170,0,13372,A,B,71300,13000,
600000.SH,600000,20230103,91501280,0,14750,A,S,79700,40200,
600000.SH,600000,20230103,91501280,0,14888,A,B,71300,1000,
600000.SH,600000,20230103,91501280,0,14994,A,S,80000,200,
600000.SH,600000,20230103,91501280,0,15142,A,S,79900,1500,
600000.SH,600000,20230103,91501280,0,15161,A,B,70700,200,
600000.SH,600000,20230103,91501280,0,15191,A,B,71300,1000,
600000.SH,600000,20230103,91501280,0,15192,A,B,70300,1000,
600000.SH,600000,20230103,91501280,0,15196,A,B,69300,1000,
600000.SH,600000,20230103,91501280,0,15197,A,B,68300,1000,
600000.SH,600000,20230103,91501280,0,15198,A,S,73500,1000,
600000.SH,600000,20230103,91501280,0,15203,A,S,74500,1000,
600000.SH,600000,20230103,91501280,0,15221,A,S,75500,1000,
600000.SH,600000,20230103,91501280,0,15222,A,S,76500,1000,
600000.SH,600000,20230103,91501280,0,15223,A,S,77500,1000,
600000.SH,600000,20230103,91501280,0,15224,A,S,78500,1000,
600000.SH,600000,20230103,91501280,0,15225,A,S,79500,1000,
600000.SH,600000,20230103,91501380,0,16130,A,S,74500,1800,
600000.SH,600000,20230103,91501380,0,16146,A,S,73600,900,
600000.SH,600000,20230103,91501380,0,16148,A,S,79900,100,
600000.SH,600000,20230103,91501380,0,16441,A,B,65600,100,
600000.SH,600000,20230103,91501380,0,16732,A,B,70900,3900,
600000.SH,600000,20230103,91501380,0,16941,A,S,73900,2200,
600000.SH,600000,20230103,91501380,0,16983,A,S,74700,2500,
600000.SH,600000,20230103,91501380,0,17023,A,S,79600,16100,
600000.SH,600000,20230103,91501380,0,17344,A,S,73500,500,
600000.SH,600000,20230103,91501380,0,17345,A,B,71000,500,
600000.SH,600000,20230103,91501380,0,17427,A,S,77400,13300,
600000.SH,600000,20230103,91501380,0,17491,A,B,65600,100,
600000.SH,600000,20230103,91501390,0,17683,A,B,70000,1000,
600000.SH,600000,20230103,91501390,0,17843,A,S,73700,700,
600000.SH,600000,20230103,91501390,0,17865,A,S,74700,700,
600000.SH,600000,20230103,91501390,0,17900,A,S,75700,700,
600000.SH,600000,20230103,91501390,0,17920,A,S,76700,700,
600000.SH,600000,20230103,91501390,0,17932,A,S,77700,700,
600000.SH,600000,20230103,91501510,0,17960,A,S,78700,700,
600000.SH,600000,20230103,91501510,0,17981,A,S,79500,700,
600000.SH,600000,20230103,91501510,0,18125,A,S,80100,700,
600000.SH,600000,20230103,91501510,0,18184,A,B,65600,100,
600000.SH,600000,20230103,91501510,0,18402,A,S,80000,2000,
600000.SH,600000,20230103,91501510,0,18497,A,B,71100,400,
600000.SH,600000,20230103,91501510,0,18510,A,S,73900,400,
600000.SH,600000,20230103,91501510,0,18523,A,S,74900,400,
600000.SH,600000,20230103,91501510,0,18528,A,S,75900,400,
600000.SH,600000,20230103,91501510,0,18719,A,S,74000,3000,
600000.SH,600000,20230103,91501510,0,19740,A,B,72800,700,
600000.SH,600000,20230103,91501630,0,20603,A,S,79000,1400,
600000.SH,600000,20230103,91501630,0,20761,A,B,70500,500,
600000.SH,600000,20230103,91501630,0,20777,A,S,76400,20000,
600000.SH,600000,20230103,91501630,0,20940,A,S,73500,1000,
600000.SH,600000,20230103,91501630,0,21064,A,S,75000,1000,
600000.SH,600000,20230103,91501630,0,21065,A,S,76000,1000,
600000.SH,600000,20230103,91501630,0,21066,A,S,77000,1000,
600000.SH,600000,20230103,91501630,0,21067,A,B,70000,1000,
600000.SH,600000,20230103,91501630,0,21138,A,B,66400,800,
600000.SH,600000,20230103,91501630,0,21398,A,S,79000,10000,
600000.SH,600000,20230103,91501630,0,21688,A,B,65600,100,
600000.SH,600000,20230103,91501750,0,22969,A,S,73200,2500,
600000.SH,600000,20230103,91501750,0,23084,A,S,72800,200,
600000.SH,600000,20230103,91501750,0,23516,A,S,74000,1000,
600000.SH,600000,20230103,91501750,0,23517,A,S,75000,1000,
600000.SH,600000,20230103,91501750,0,23518,A,B,70000,1000,
600000.SH,600000,20230103,91501870,0,23928,A,S,74700,2700,
600000.SH,600000,20230103,91501870,0,24027,A,S,76900,100,
600000.SH,600000,20230103,91501870,0,24088,A,B,72300,100,
600000.SH,600000,20230103,91501870,0,24089,A,S,73200,100,
600000.SH,600000,20230103,91501870,0,24274,A,S,80000,2000,
600000.SH,600000,20230103,91501870,0,24348,A,B,72000,500,
600000.SH,600000,20230103,91501870,0,24531,A,S,74300,200,
600000.SH,600000,20230103,91501870,0,24534,A,S,76300,200,
600000.SH,600000,20230103,91501870,0,24538,A,S,73200,1000,
600000.SH,600000,20230103,91501870,0,24542,A,S,78300,200,
600000.SH,600000,20230103,91501870,0,24594,A,S,73900,6300,
600000.SH,600000,20230103,91501870,0,24597,A,B,71600,1000,
600000.SH,600000,20230103,91501870,0,24690,A,S,80100,200,
600000.SH,600000,20230103,91501870,0,24731,A,B,72500,6000,
600000.SH,600000,20230103,91501870,0,24907,A,B,71800,500,
600000.SH,600000,20230103,91501870,0,25395,A,S,79900,5000,
600000.SH,600000,20230103,91501990,0,25756,A,S,80100,30000,
600000.SH,600000,20230103,91501990,0,25861,A,S,73200,500,
600000.SH,600000,20230103,91501990,0,26208,A,S,74400,200,
600000.SH,600000,20230103,91501990,0,26381,A,B,71700,11700,
600000.SH,600000,20230103,91501990,0,26483,A,B,68000,300,
600000.SH,600000,20230103,91501990,0,27050,A,S,73200,600,
600000.SH,600000,20230103,91501990,0,27056,A,S,74400,1000,
600000.SH,600000,20230103,91502130,0,28068,A,S,73600,200,
600000.SH,600000,20230103,91502130,0,28086,A,S,74800,3000,
600000.SH,600000,20230103,91502130,0,28199,A,S,75800,9100,
600000.SH,600000,20230103,91502260,0,29470,A,S,73800,1300,
600000.SH,600000,20230103,91502260,0,29487,A,S,68300,1400,
600000.SH,600000,20230103,91502260,0,29573,A,S,74500,1300,
600000.SH,600000,20230103,91502260,0,29607,A,S,74100,3000,
600000.SH,600000,20230103,91502260,0,29608,A,S,75200,1000,
600000.SH,600000,20230103,91502260,0,29609,A,S,76300,1000,
600000.SH,600000,20230103,91502260,0,29841,A,S,78400,1800,
600000.SH,600000,20230103,91502260,0,30520,A,S,80100,700,
600000.SH,600000,20230103,91502260,0,30573,A,S,79500,1000,
600000.SH,600000,20230103,91502260,0,30757,A,S,74800,2000,
600000.SH,600000,20230103,91502260,0,30771,A,B,69300,100,
600000.SH,600000,20230103,91502260,0,30835,A,S,75900,1000,
600000.SH,600000,20230103,91502260,0,30836,A,S,79500,500,
600000.SH,600000,20230103,91502260,0,30858,A,S,76700,1600,
600000.SH,600000,20230103,91502260,0,31073,A,B,65700,800,
600000.SH,600000,20230103,91502260,0,31119,A,S,78500,1300,
600000.SH,600000,20230103,91502400,0,31281,A,S,74000,1000,
600000.SH,600000,20230103,91502400,0,31282,A,S,75000,1000,
600000.SH,600000,20230103,91502400,0,31294,A,S,77800,300,
600000.SH,600000,20230103,91502400,0,31380,A,S,80100,300,
600000.SH,600000,20230103,91502400,0,31782,A,S,80000,1200,
600000.SH,600000,20230103,91502400,0,32196,A,S,79900,100,
600000.SH,600000,20230103,91502410,0,32912,A,S,75000,1000,
600000.SH,600000,20230103,91502410,0,32913,A,S,79000,1000,
600000.SH,600000,20230103,91502530,0,33252,A,B,65600,100,
600000.SH,600000,20230103,91502530,0,33513,A,B,70800,500,
600000.SH,600000,20230103,91502530,0,33690,A,S,80000,500,
600000.SH,600000,20230103,91502530,0,33810,A,S,75900,1000,
600000.SH,600000,20230103,91502530,0,33811,A,S,76900,1000,
600000.SH,600000,20230103,91502530,0,33903,A,B,72000,1000,
600000.SH,600000,20230103,91502530,0,33944,A,B,70200,2000,
600000.SH,600000,20230103,91502530,0,33950,A,B,70000,2000,
600000.SH,600000,20230103,91502530,0,34580,A,B,65900,100,
600000.SH,600000,20230103,91502530,0,34611,A,S,72700,700,
600000.SH,600000,20230103,91502670,0,35277,A,S,73000,200,
600000.SH,600000,20230103,91502670,0,35343,A,S,73600,600,
600000.SH,600000,20230103,91502670,0,35381,A,S,80100,3500,
600000.SH,600000,20230103,91502670,0,35568,A,S,77800,300,
600000.SH,600000,20230103,91502670,0,35569,A,S,79600,300,
600000.SH,600000,20230103,91502670,0,35613,A,S,75400,3000,
600000.SH,600000,20230103,91502670,0,36067,A,S,80100,2500,
600000.SH,600000,20230103,91502670,0,36102,A,S,73000,2000,
600000.SH,600000,20230103,91502670,0,36103,A,S,73200,2000,
600000.SH,600000,20230103,91502670,0,36104,A,S,73400,2000,
600000.SH,600000,20230103,91502670,0,36105,A,S,73600,2000,
600000.SH,600000,20230103,91502670,0,36106,A,S,73800,2000,
600000.SH,600000,20230103,91502670,0,36107,A,S,74000,2000,
600000.SH,600000,20230103,91502670,0,36139,A,S,74500,1000,
600000.SH,600000,20230103,91502670,0,36273,A,B,72300,5400,
600000.SH,600000,20230103,91502670,0,36727,A,S,80100,1500,
600000.SH,600000,20230103,91502670,0,36915,A,B,71000,1000,
600000.SH,600000,20230103,91502790,0,37413,A,S,74900,1000,
600000.SH,600000,20230103,91502790,0,37499,A,S,74100,500,
600000.SH,600000,20230103,91502790,0,37525,A,B,65600,100,
600000.SH,600000,20230103,91502790,0,37571,A,S,80000,400,
600000.SH,600000,20230103,91502790,0,37944,A,S,80100,3000,
600000.SH,600000,20230103,91502790,0,38230,A,B,72000,2000,
600000.SH,600000,20230103,91502790,0,38231,A,S,74700,2000,
600000.SH,600000,20230103,91502790,0,38526,A,S,73600,3000,
600000.SH,600000,20230103,91502790,0,38726,A,S,80000,1100,
600000.SH,600000,20230103,91502790,0,38760,A,B,65600,100,
600000.SH,600000,20230103,91502790,0,38798,A,S,76100,1400,
600000.SH,600000,20230103,91502790,0,38799,A,S,80000,1300,
600000.SH,600000,20230103,91502790,0,38800,A,B,66800,1500,
600000.SH,600000,20230103,91502940,0,39262,A,S,80100,1000,
600000.SH,600000,20230103,91502940,0,39779,A,S,73500,1000,
600000.SH,600000,20230103,91502940,0,39780,A,S,74000,1000,
600000.SH,600000,20230103,91502940,0,39781,A,S,74500,1000,
600000.SH,600000,20230103,91502940,0,39800,A,S,74000,2000,
600000.SH,600000,20230103,91502940,0,39801,A,B,71200,2000,
600000.SH,600000,20230103,91502940,0,39867,A,B,68600,100,
600000.SH,600000,20230103,91502940,0,39922,A,S,79900,1000,
600000.SH,600000,20230103,91502940,0,40044,A,S,76600,1900,
600000.SH,600000,20230103,91502940,0,40062,A,S,78000,500,
600000.SH,600000,20230103,91502940,0,40165,A,B,70300,4000,
600000.SH,600000,20230103,91502940,0,40415,A,S,80000,1767,
600000.SH,600000,20230103,91502940,0,40750,A,S,74600,500,
600000.SH,600000,20230103,91502940,0,40940,A,S,73700,2000,
600000.SH,600000,20230103,91502940,0,41094,A,B,70800,2000,
600000.SH,600000,20230103,91503070,0,41228,A,S,76600,1400,
600000.SH,600000,20230103,91503070,0,41253,A,S,74000,1000,
600000.SH,600000,20230103,91503070,0,41256,A,S,80000,1000,
600000.SH,600000,20230103,91503070,0,41743,A,S,72800,26685,
600000.SH,600000,20230103,91503070,0,41882,A,S,72700,100,
600000.SH,600000,20230103,91503070,0,41923,A,S,73500,5000,
600000.SH,600000,20230103,91503070,0,41924,A,B,71900,3000,
600000.SH,600000,20230103,91503070,0,42169,A,B,70300,1500,
600000.SH,600000,20230103,91503070,0,42170,A,S,74900,1500,
600000.SH,600000,20230103,91503070,0,42177,A,B,69200,1500,
600000.SH,600000,20230103,91503070,0,42178,A,S,76600,1500,
600000.SH,600000,20230103,91503070,0,42245,A,S,72700,700,
600000.SH,600000,20230103,91503080,0,42426,A,B,72000,1600,
600000.SH,600000,20230103,91503080,0,42452,A,S,74300,700,
600000.SH,600000,20230103,91503080,0,42481,A,S,80100,300,
600000.SH,600000,20230103,91503080,0,42648,A,B,72800,3000,
600000.SH,600000,20230103,91503080,0,42747,A,B,70600,400,
600000.SH,600000,20230103,91503080,0,42752,A,S,78800,200,
600000.SH,600000,20230103,91503220,0,43418,A,S,80000,20000,
600000.SH,600000,20230103,91503220,0,43448,A,S,76000,1000,
600000.SH,600000,20230103,91503220,0,43492,A,S,77000,1000,
600000.SH,600000,20230103,91503220,0,43517,A,S,78000,1000,
600000.SH,600000,20230103,91503220,0,43532,A,S,74000,100,
600000.SH,600000,20230103,91503220,0,43533,A,B,70000,100,
600000.SH,600000,20230103,91503220,0,43541,A,S,79000,1000,
600000.SH,600000,20230103,91503220,0,43546,A,S,80100,1000,
600000.SH,600000,20230103,91503220,0,43800,A,B,72500,8000,
600000.SH,600000,20230103,91503220,0,43978,A,S,73700,100,
600000.SH,600000,20230103,91503220,0,43979,A,S,74500,100,
600000.SH,600000,20230103,91503220,0,43981,A,S,75200,100,
600000.SH,600000,20230103,91503220,0,43982,A,S,76000,100,
600000.SH,600000,20230103,91503220,0,44229,A,S,80000,9000,
600000.SH,600000,20230103,91503220,0,44246,A,B,71100,2000,
600000.SH,600000,20230103,91503220,0,44247,A,S,73500,2000,
600000.SH,600000,20230103,91503220,0,44458,A,B,72000,1500,
600000.SH,600000,20230103,91503220,0,44595,A,S,73600,1000,
600000.SH,600000,20230103,91503220,0,44927,A,S,78000,200,
600000.SH,600000,20230103,91503220,0,44928,A,S,80000,200,
600000.SH,600000,20230103,91503360,0,45563,A,S,69200,4,
600000.SH,600000,20230103,91503360,0,45882,A,B,72200,5000,
600000.SH,600000,20230103,91503360,0,45947,A,B,71500,4000,
600000.SH,600000,20230103,91503360,0,46009,A,S,73700,5000,
600000.SH,600000,20230103,91503360,0,46146,A,S,79000,300,
600000.SH,600000,20230103,91503360,0,46403,A,B,71700,100,
600000.SH,600000,20230103,91503360,0,46889,A,S,73700,1000,
600000.SH,600000,20230103,91503360,0,46892,A,S,74700,1100,
600000.SH,600000,20230103,91503360,0,46895,A,S,75700,1400,
600000.SH,600000,20230103,91503360,0,46904,A,S,76700,1500,
600000.SH,600000,20230103,91503510,0,47414,A,S,78600,2000,
600000.SH,600000,20230103,91503510,0,47878,A,S,79700,2000,
600000.SH,600000,20230103,91503510,0,47972,A,S,79000,2000,
600000.SH,600000,20230103,91503510,0,47973,A,B,71000,3000,
600000.SH,600000,20230103,91503510,0,48201,A,B,72500,700,
600000.SH,600000,20230103,91503510,0,48202,A,B,72000,700,
600000.SH,600000,20230103,91503510,0,48203,A,B,71500,1000,
600000.SH,600000,20230103,91503510,0,48317,A,S,74200,500,
600000.SH,600000,20230103,91503510,0,48668,A,S,73200,2000,
600000.SH,600000,20230103,91503510,0,48669,A,S,73400,2000,
600000.SH,600000,20230103,91503650,0,49062,A,S,73900,1500,
600000.SH,600000,20230103,91503650,0,49211,A,S,80100,900,
600000.SH,600000,20230103,91503650,0,49213,A,S,75900,900,
600000.SH,600000,20230103,91503650,0,49249,A,S,80100,300,
600000.SH,600000,20230103,91503650,0,49491,A,S,73300,1600,
600000.SH,600000,20230103,91503650,0,49628,A,S,79900,9800,
600000.SH,600000,20230103,91503650,0,49771,A,S,79800,5000,
600000.SH,600000,20230103,91503650,0,49830,A,S,80100,300,
600000.SH,600000,20230103,91503650,0,49832,A,S,77100,400,
600000.SH,600000,20230103,91503650,0,50020,A,S,80000,500,
600000.SH,600000,20230103,91503650,0,50184,A,S,74300,1900,
600000.SH,600000,20230103,91503650,0,50231,A,S,76000,3000,
600000.SH,600000,20230103,91503650,0,50446,A,S,73200,10000,
600000.SH,600000,20230103,91503650,0,50789,A,B,72800,100,
600000.SH,600000,20230103,91503790,0,51240,A,S,73600,200,
600000.SH,600000,20230103,91503790,0,51241,A,B,71000,300,
600000.SH,600000,20230103,91503790,0,51469,A,S,78500,10000,
600000.SH,600000,20230103,91503790,0,51471,A,S,78000,10000,
600000.SH,600000,20230103,91503790,0,51473,A,S,77500,10000,
600000.SH,600000,20230103,91503800,0,51639,A,S,77000,10000,
600000.SH,600000,20230103,91503800,0,51646,A,S,76500,10000,
600000.SH,600000,20230103,91503800,0,51650,A,S,76000,10000,
600000.SH,600000,20230103,91503800,0,51659,A,S,75500,10000,
600000.SH,600000,20230103,91503800,0,51668,A,S,75000,10000,
600000.SH,600000,20230103,91503800,0,51672,A,S,74500,10000,
600000.SH,600000,20230103,91503800,0,51675,A,S,74000,10000,
600000.SH,600000,20230103,91503800,0,51740,A,S,80100,1500,
600000.SH,600000,20230103,91503800,0,51770,A,S,73500,10000,
600000.SH,600000,20230103,91503800,0,51772,A,B,71000,10000,
600000.SH,600000,20230103,91503800,0,51775,A,B,70500,10000,
600000.SH,600000,20230103,91503800,0,51776,A,B,70000,10000,
600000.SH,600000,20230103,91503800,0,51777,A,B,69500,10000,
600000.SH,600000,20230103,91503800,0,51778,A,B,69000,10000,
600000.SH,600000,20230103,91503930,0,53517,A,B,72300,3000,
600000.SH,600000,20230103,91503930,0,54310,A,B,65600,1000,
600000.SH,600000,20230103,91504070,0,54675,A,B,70600,400,
600000.SH,600000,20230103,91504070,0,54707,A,S,75500,200,
600000.SH,600000,20230103,91504070,0,55265,A,B,71900,500,
600000.SH,600000,20230103,91504070,0,55737,A,S,73900,200,
600000.SH,600000,20230103,91504070,0,56000,A,S,65600,1800,
600000.SH,600000,20230103,91504070,0,56001,A,S,73500,11400,
600000.SH,600000,20230103,91504070,0,56283,A,S,74000,1000,
600000.SH,600000,20230103,91504070,0,56459,A,B,71500,400,
600000.SH,600000,20230103,91504210,0,56811,A,S,80000,10000,
600000.SH,600000,20230103,91504210,0,56989,A,S,73000,30000,
600000.SH,600000,20230103,91504210,0,56990,A,S,73200,40000,
600000.SH,600000,20230103,91504210,0,56992,A,S,73400,50000,
600000.SH,600000,20230103,91504210,0,56996,A,S,73600,50000,
600000.SH,600000,20230103,91504210,0,56997,A,S,73800,50000,
600000.SH,600000,20230103,91504210,0,56998,A,S,74000,70000,
600000.SH,600000,20230103,91504210,0,57017,A,S,74200,50000,
600000.SH,600000,20230103,91504210,0,57145,A,S,75000,1000,
600000.SH,600000,20230103,91504210,0,57490,A,S,73900,1375,
600000.SH,600000,20230103,91504210,0,57673,A,S,73600,1500,
600000.SH,600000,20230103,91504210,0,57751,A,B,65500,19000,
600000.SH,600000,20230103,91504210,0,57756,A,S,74400,50000,
600000.SH,600000,20230103,91504210,0,57860,A,S,74600,50000,
600000.SH,600000,20230103,91504210,0,58055,A,B,65500,19000,
600000.SH,600000,20230103,91504210,0,58261,A,S,73300,2100,
600000.SH,600000,20230103,91504210,0,58262,A,S,74200,2100,
600000.SH,600000,20230103,91504210,0,58263,A,S,75100,2000,
600000.SH,600000,20230103,91504210,0,58420,A,S,73000,4833,
600000.SH,600000,20230103,91504350,0,58619,A,B,70000,100,
600000.SH,600000,20230103,91504350,0,58713,A,S,80000,10000,
600000.SH,600000,20230103,91504350,0,58780,A,S,80000,300,
600000.SH,600000,20230103,91504350,0,58833,A,S,74000,500,
600000.SH,600000,20230103,91504350,0,58856,A,S,76000,500,
600000.SH,600000,20230103,91504350,0,58857,A,B,70000,500,
600000.SH,600000,20230103,91504350,0,58875,A,S,77700,700,
600000.SH,600000,20230103,91504350,0,59214,A,B,68000,500,
600000.SH,600000,20230103,91504350,0,59409,A,S,74800,2000,
600000.SH,600000,20230103,91504350,0,59574,A,S,79900,600,
600000.SH,600000,20230103,91504350,0,59897,A,S,75000,2600,
600000.SH,600000,20230103,91504350,0,60158,A,B,71500,4500,
600000.SH,600000,20230103,91504350,0,60239,A,B,70600,2000,
600000.SH,600000,20230103,91504500,0,60463,A,B,65500,100,
600000.SH,600000,20230103,91504500,0,60554,A,S,72700,300,
600000.SH,600000,20230103,91504500,0,60463,D,B,65500,100,
600000.SH,600000,20230103,91504500,0,61656,A,B,75200,500,
600000.SH,600000,20230103,91504500,0,61893,A,S,79800,300,
600000.SH,600000,20230103,91504500,0,61912,A,B,70000,500,
600000.SH,600000,20230103,91504500,0,61913,A,S,73300,1000,
600000.SH,600000,20230103,91504500,0,61914,A,S,73500,1000,
600000.SH,600000,20230103,91504500,0,61915,A,S,73700,1000,
600000.SH,600000,20230103,91504500,0,61916,A,S,73900,1000,
600000.SH,600000,20230103,91504500,0,61917,A,B,70800,500,
600000.SH,600000,20230103,91504500,0,61918,A,S,73200,500,
600000.SH,600000,20230103,91504500,0,61919,A,S,73400,500,
600000.SH,600000,20230103,91504500,0,61920,A,S,73600,500,
600000.SH,600000,20230103,91504500,0,61921,A,S,73800,500,
600000.SH,600000,20230103,91504500,0,61991,A,S,73500,2000,
600000.SH,600000,20230103,91504500,0,62340,A,S,74000,1700,
600000.SH,600000,20230103,91504650,0,62387,A,B,72700,34400,
600000.SH,600000,20230103,91504650,0,62490,A,S,80100,30000,
600000.SH,600000,20230103,91504650,0,62491,A,S,78800,2000,
600000.SH,600000,20230103,91504650,0,62582,A,S,78900,3000,
600000.SH,600000,20230103,91504650,0,62629,A,S,80100,300,
600000.SH,600000,20230103,91504650,0,62662,A,S,72700,700,
600000.SH,600000,20230103,91504650,0,62771,A,S,73000,1000,
600000.SH,600000,20230103,91504650,0,62772,A,B,72200,1000,
