万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600000.SH,600000,20230103,91539000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55100,33731,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91548000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55200,33631,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91628000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55200,33631,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91630000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55200,38631,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91657000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55200,43631,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91706000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55200,44331,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91709000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55200,45331,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91715000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55200,46331,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91718000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,56800,44731,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,56800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91721000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,57300,44231,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,57300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91724000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55700,45831,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91730000,0,0,0,0,0,,,0,0,0,0,0,72800,73000,0,0,0,0,0,0,0,0,0,55700,45831,0,0,0,0,0,0,0,0,73000,0,0,0,0,0,0,0,0,0,55700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91736000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,15000,23898,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91739000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,15500,22398,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91757000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,15500,21798,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91800000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,16000,21298,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91809000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,16000,21498,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91821000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,16200,21298,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91832000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,16200,21298,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,91933000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,16200,21298,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92000000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,16200,24498,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92003000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,16400,25698,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92024000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,21400,20698,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92027000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,21400,21798,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92033000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,21400,21798,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92051000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,21400,22398,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92133000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,21400,22398,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92224000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,23400,20398,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92227000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,23400,20798,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92234000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,23400,20798,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92315000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,23700,20498,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92318000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,23700,20598,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92321000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,23700,22198,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92324000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,24600,21298,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92327000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,24600,21698,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92334000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,24600,21698,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,24600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92336000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,24700,21598,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,24700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92339000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,24700,21698,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,24700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92400000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,24900,21498,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,24900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92403000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,25300,24498,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92412000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,27600,22198,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,27600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92415000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,28500,21898,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92418000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,28500,21998,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92427000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,28500,31998,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92434000,0,0,0,0,0,,,0,0,0,0,0,72800,72800,0,0,0,0,0,0,0,0,0,28500,31998,0,0,0,0,0,0,0,0,72800,0,0,0,0,0,0,0,0,0,28500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92436000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,30004,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,30004,234596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92439000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,38104,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,38104,226496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92442000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,49304,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,49304,217496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92445000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,77804,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,77804,188996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92448000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,92504,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,92504,174396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92451000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,94704,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,94704,174996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92454000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,130204,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,130204,141696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92457000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,135304,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,135304,137796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92500000,0,0,0,0,0,,,0,0,0,0,0,72800,72700,0,0,0,0,0,0,0,0,0,155304,0,0,0,0,0,0,0,0,0,72700,0,0,0,0,0,0,0,0,0,155304,208596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000.SH,600000,20230103,92501000,72700,155304,1129060,122,0,,,155304,1129060,72700,72700,0,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,36994,7000,81233,9800,69500,63700,69900,151400,71900,23000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,208596,36000,63600,33300,75600,55700,54200,149800,3500,31500,0,0,2577024,1213396,0,0,0,0,0,
600000.SH,600000,20230103,92503000,72700,0,0,122,0,,,155304,1129060,72700,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,36994,7000,81233,9800,69500,63700,69900,151400,71900,23000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,208596,36000,63600,33300,75600,55700,54200,149800,3500,31500,0,0,2577024,1213396,0,0,0,0,0,
600000.SH,600000,20230103,92557000,72700,0,0,122,0,,,155304,1129060,72700,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,36994,7000,81233,9800,69500,63700,69900,151400,71900,23000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,208596,36000,63600,33300,75600,55700,54200,149800,3500,31500,0,0,2577024,1213396,0,0,0,0,0,
600000.SH,600000,20230103,92657000,72700,0,0,122,0,,,155304,1129060,72700,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,36994,7000,81233,9800,69500,63700,69900,151400,71900,23000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,208596,36000,63600,33300,75600,55700,54200,149800,3500,31500,0,0,2577024,1213396,0,0,0,0,0,
600000.SH,600000,20230103,92757000,72700,0,0,122,0,,,155304,1129060,72700,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,36994,7000,81233,9800,69500,63700,69900,151400,71900,23000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,208596,36000,63600,33300,75600,55700,54200,149800,3500,31500,0,0,2577024,1213396,0,0,0,0,0,
600000.SH,600000,20230103,92857000,72700,0,0,122,0,,,155304,1129060,72700,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,36994,7000,81233,9800,69500,63700,69900,151400,71900,23000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,208596,36000,63600,33300,75600,55700,54200,149800,3500,31500,0,0,2577024,1213396,0,0,0,0,0,
600000.SH,600000,20230103,92957000,72700,0,0,122,0,,,155304,1129060,72700,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,36994,7000,81233,9800,69500,63700,69900,151400,71900,23000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,208596,36000,63600,33300,75600,55700,54200,149800,3500,31500,0,0,2577024,1213396,0,0,0,0,0,
600000.SH,600000,20230103,93000000,72700,9500,69065,124,0,,,164804,1198125,72700,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,36994,7000,81233,9800,69500,63700,69900,151400,71900,23000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,199096,36000,63600,33300,75600,55700,54200,149800,3500,31500,0,0,2577024,1203896,0,0,0,0,0,
600000.SH,600000,20230103,93003000,72700,37000,269008,135,0,,,201804,1467133,72800,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,40594,15600,81233,50100,69500,65800,72900,158300,71900,28000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,241996,36500,94000,38600,81700,62200,74200,150900,3500,52800,0,0,2685224,1348396,0,0,0,0,0,
600000.SH,600000,20230103,93006000,72700,53164,386619,186,0,,,254968,1853752,72800,72700,72700,72800,72800,72900,73000,73100,73200,73300,73400,73500,73600,73700,28694,166600,85304,52800,72500,65800,95700,165900,72400,38000,72700,72600,72500,72400,72300,72200,72100,72000,71900,71800,204332,40500,94000,48600,86100,63200,95500,154100,3500,52800,0,0,3050995,1443532,0,0,0,0,0,
600000.SH,600000,20230103,93009000,72700,254132,1847444,220,0,,,509100,3701196,72800,72600,72700,72800,72700,72800,72900,73000,73100,73200,73300,73400,73500,73600,261768,50894,235000,89404,59200,72500,65800,95700,166900,82400,72600,72500,72400,72300,72200,72100,72000,71900,71800,71700,21800,99000,53600,98700,100900,96400,158100,7500,53100,16500,0,0,3439363,1626000,0,0,0,0,0,
600000.SH,600000,20230103,93012000,72600,69600,505023,257,0,,,578700,4206219,72800,72500,72700,72800,72600,72700,72800,72900,73000,73100,73200,73300,73400,73500,251100,120800,16494,234900,89304,59200,72500,65800,95700,167900,72500,72400,72300,72200,72100,72000,71900,71800,71700,71600,74600,53900,98700,105900,96400,158100,7500,53100,16500,7500,0,0,3528595,1597300,0,0,0,0,0,
600000.SH,600000,20230103,93015000,72400,90800,658141,294,0,,,669500,4864360,72800,72400,72700,72800,72500,72600,72700,72800,72900,73000,73100,73200,73300,73400,7900,168200,93600,15994,234900,89304,59200,72500,65800,95700,72400,72300,72200,72100,72000,71900,71800,71700,71600,71500,38300,98700,105900,96400,158100,7500,53100,16500,7600,32300,0,0,3425895,1515200,0,0,0,0,0,
600000.SH,600000,20230103,93018000,72500,28217,204315,352,0,,,697717,5068675,72800,72400,72700,72800,72500,72600,72700,72800,72900,73000,73100,73200,73300,73400,44500,22200,123900,14794,234900,98004,59200,72500,65800,95700,72400,72300,72200,72100,72000,71900,71800,71700,71600,71500,12583,98700,106100,96400,158100,7500,53100,16500,7600,32300,0,0,3354295,1480483,0,0,0,0,0,
600000.SH,600000,20230103,93021000,72300,22700,164254,374,0,,,720417,5232929,72800,72300,72700,72800,72400,72500,72600,72700,72800,72900,73000,73100,73200,73300,15700,47200,20500,123900,14494,234900,98004,59200,72500,65800,72300,72200,72100,72000,71900,71800,71700,71600,71500,71400,89383,106100,96500,159100,7500,53100,16500,7600,32300,6000,0,0,3370695,1459583,0,0,0,0,0,
600000.SH,600000,20230103,93023000,72300,300,2169,375,0,,,720717,5235098,72800,72300,72700,72800,72400,72500,72600,72700,72800,72900,73000,73100,73200,73300,23000,27900,43800,105800,14494,234900,98004,59200,72500,65800,72300,72200,72100,72000,71900,71800,71700,71600,71500,71400,112083,106100,96500,159100,7500,53100,16500,7600,32300,6000,0,0,3363895,1477383,0,0,0,0,0,
600000.SH,600000,20230103,93026000,72400,13000,94043,399,0,,,733717,5329141,72800,72300,72700,72800,72400,72500,72600,72700,72800,72900,73000,73100,73200,73300,20500,52300,60800,100300,14494,234900,98004,59200,72500,65800,72300,72200,72100,72000,71900,71800,71700,71600,71500,71400,104783,106100,96500,159100,7500,53100,16500,7600,32300,6000,0,0,3397295,1469383,0,0,0,0,0,
600000.SH,600000,20230103,93029000,72400,12800,92655,409,0,,,746517,5421796,72800,72300,72700,72800,72400,72500,72600,72700,72800,72900,73000,73100,73200,73300,28600,79400,60800,100300,14494,234900,98004,59200,72500,65800,72300,72200,72100,72000,71900,71800,71700,71600,71500,71400,103583,106100,86500,159100,7500,53100,16500,7600,32300,6000,0,0,3432495,1458183,0,0,0,0,0,
600000.SH,600000,20230103,93032000,72400,22900,165657,435,0,,,769417,5587453,72800,72300,72700,72800,72500,72600,72700,72800,72900,73000,73100,73200,73300,73400,105600,43200,100200,14494,234900,98004,59200,72500,65800,95700,72400,72300,72200,72100,72000,71900,71800,71700,71600,71500,2800,87783,106100,86500,159100,7500,53100,16500,7600,32300,0,0,3415495,1445183,0,0,0,0,0,
600000.SH,600000,20230103,93035000,72400,12200,88331,453,0,,,781617,5675784,72800,72300,72700,72800,72400,72500,72600,72700,72800,72900,73000,73100,73200,73300,46600,130683,43200,100200,14494,234900,98004,59200,72500,65800,72300,72200,72100,72000,71900,71800,71700,71600,71500,71400,107683,167800,86500,159100,7500,53100,16500,7600,32300,6000,0,0,3487178,1523983,0,0,0,0,0,
