万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000001.SZ,000001,20240102,122318000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,122418000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,122518000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,122618000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,122718000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,122818000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,122918000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,123018000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,123118000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
000001.SZ,000001,20240102,123218000,92700,0.0,0.0,28744,0,,,60441531,563658303,94200,92700,93900,93900,92800,92900,93000,93100,93200,93300,93400,93500,93600,93700,1051300,673700,300600,191000,203600,219900,130800,394700,433000,256500,92700,92600,92500,92400,92300,92200,92100,92000,91900,91800,1524469,1379500,1543000,817800,654500,431800,1289500,1184800,460300,283900,99300,91000,27752115,14007769,0,0,0,0,0,
